ID,Study,Experiment,Entered.by,Host,Host.type,Parasite,Parasite.type,Study.type,X_gradient,Gradient.category,Trait,Trait.type,Trait.category,Gradient.as.predicted,Statistics,Level_C,Level_X,N_C,N_X,Mean_C,Variation_C,Lwr_C,Upr_C,Mean_X,Variation_X,Lwr_X,Upr_X,Success_C,Success_X,Variation.Type,OR,OR_SE,OR_N,F_X,F_df,Chi2,Chi2_df,Slope,R,R_N,R_df,Slope_SE,Z_X,Z_N,Z_df,Z_SE,Environment,Environmental_stage,Vector_transmitted,Final_host,Require_intermediate_host,Data_source,Comment,DOI
323,Sonn et al. 2017. EcoHealth,41,AVS,Acris crepitans,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Proportion surviving,Survivorship,Infected demographic,no,Contingency table,26C,14C,9,11,,,,,,,,,9,2,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Fig 3,"Two rounds of experiments: Temp 11, 17 and 23, and 14, 20, 26. On both rounds, the higher temp are considered controls (23 and 26). It is not clear when are the Bd loads measure, it says throughout the experiment, and that it did not differ by week, but by temperature. N changes because some frogs didn't become infected. Point taken at day 99 for 1st round, and 89 for 2nd round ",10.1007/s10393-017-1269-2
324,Sonn et al. 2017. EcoHealth,41,AVS,Acris crepitans,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Proportion surviving,Survivorship,Infected demographic,no,Contingency table,26C,20C,9,9,,,,,,,,,9,8,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Fig 3,"Two rounds of experiments: Temp 11, 17 and 23, and 14, 20, 26. On both rounds, the higher temp are considered controls (23 and 26). It is not clear when are the Bd loads measure, it says throughout the experiment, and that it did not differ by week, but by temperature. N changes because some frogs didn't become infected. Point taken at day 99 for 1st round, and 89 for 2nd round ",10.1007/s10393-017-1269-2
373,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Prebreeding prevalence,Prevalence,Epidemiological,yes,Contingency table,Pre-drought,Post-drought,54,62,,,,,,,,,9,13,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
374,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Postbreeding prevalence,Prevalence,Epidemiological,yes,Contingency table,Pre-drought,Post-drought,49,49,,,,,,,,,23,21,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
375,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Juvenile prevalence,Prevalence,Epidemiological,yes,Contingency table,Pre-drought,Post-drought,99,101,,,,,,,,,2,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
376,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Prebreeding infection intensity,Intensity,Epidemiological,yes,Comparison,Pre-drought,Post-drought,54,62,481.5,257.3,,,2.6,2.3,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
377,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Postbreeding infection intensity,Intensity,Epidemiological,yes,Comparison,Pre-drought,Post-drought,49,49,3707.2,1666.8,,,18.4,9.7,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
378,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Juvenile infection intensity,Intensity,Epidemiological,yes,Comparison,Pre-drought,Post-drought,99,101,8.8,6.8,,,0,0,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
379,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Prebreeding mortality,Survivorship,All host demographic,yes,Contingency table,Pre-drought,Post-drought,54,62,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
380,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Postbreeding mortality,Survivorship,All host demographic,yes,Contingency table,Pre-drought,Post-drought,49,49,,,,,,,,,5,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
381,Terrell et al. 2014. Journal of Wildlife Disease,47,BW,Lithobates areolatus,Amphibian,Batrachochytrium dendrobatidis,Fungus,Observational,Drought,Environment,Juvenile mortality,Survivorship,All host demographic,yes,Contingency table,Pre-drought,Post-drought,99,101,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Table 2,"Prevalence, intensity and mortality recorded for the same population before and after natural drought",10.7589/2013-01-016
468,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Uninfected demographic,no,,25_Const_D,15_Const_D,9,10,,,,,,,,,1,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel with raw data,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
469,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Uninfected demographic,no,,25_Const_W,15_Const_W,5,5,,,,,,,,,1,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel with raw data,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
470,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Humidity,Environment,Mortality,Survivorship,Uninfected demographic,no,,15_Const_D,15_Const_W,10,5,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel with raw data,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
471,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Humidity,Environment,Mortality,Survivorship,Uninfected demographic,no,,25_Const_D,25_Const_W,9,5,,,,,,,,,1,1,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel with raw data,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
472,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Infected demographic,no,,25_Const_D_Bd,15_Const_D_Bd,10,10,,,,,,,,,3,1,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel with raw data,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
473,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Infected demographic,no,,25_Const_W_Bd,15_Const_W_Bd,5,5,,,,,,,,,1,4,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel with raw data,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
474,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Humidity,Environment,Mortality,Survivorship,Infected demographic,no,,15_Const_D_Bd,15_Const_W_Bd,10,5,,,,,,,,,1,4,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel with raw data,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
475,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Humidity,Environment,Mortality,Survivorship,Infected demographic,no,,25_Const_D_Bd,25_Const_W_Bd,10,5,,,,,,,,,3,1,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel with raw data,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
476,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Log Bd abundance,Intensity,Epidemiological,no,,25_Const_D_Bd,15_Const_D_Bd,10,10,7.26,4.87,,,9.69,5.84,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Figure S2b,"Authors test temperature shift, but I only extracted acclimation temperature. The higher temperature is considered as the control beacuse the authors say in the intro that at lower values Bd grows more because of a suboptimal immune respose at those temperatures. Only extracted data from Bd load from day 28, and the mortality data until that same day",10.1098/rspb.2014.2039
477,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Log Bd abundance,Intensity,Epidemiological,no,,25_Const_W_Bd,15_Const_W_Bd,5,5,11.31,7.14,,,38.23,2.92,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,,,10.1098/rspb.2014.2039
478,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Humidity,Environment,Log Bd abundance,Intensity,Epidemiological,no,,15_Const_D_Bd,15_Const_W_Bd,10,5,9.69,5.84,,,38.23,2.92,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,,,10.1098/rspb.2014.2039
479,Raffel et al. 2015. Proc R Soc B,57,AVS,Notophthalmus viridescens,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Humidity,Environment,Log Bd abundance,Intensity,Epidemiological,no,,25_Const_D_Bd,25_Const_W_Bd,10,5,7.26,4.87,,,11.31,7.14,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,,,10.1098/rspb.2014.2039
539,Bradley et al. 2019. Plos One,67,AVS,Rana aurora,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Uninfected demographic,no,,20C,15C,10,10,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel supplemental information,"Temperature shift is the main effect they want to test. The higher temperature is considered de control because of known patterns of low Bd replication due to increased immune response of the host at higher temperatures, as stated by the authors. ",10.1371/journal.pone.0222237
540,Bradley et al. 2019. Plos One,67,AVS,Rana aurora,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Uninfected demographic,no,,20C,20C_15C,10,10,,,,,,,,,0,1,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel supplemental information,"Temperature shift is the main effect they want to test. The higher temperature is considered de control because of known patterns of low Bd replication due to increased immune response of the host at higher temperatures, as stated by the authors. ",10.1371/journal.pone.0222237
541,Bradley et al. 2019. Plos One,67,AVS,Rana aurora,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Uninfected demographic,no,,20C,15C_20C,10,9,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel supplemental information,"Temperature shift is the main effect they want to test. The higher temperature is considered de control because of known patterns of low Bd replication due to increased immune response of the host at higher temperatures, as stated by the authors. ",10.1371/journal.pone.0222237
542,Bradley et al. 2019. Plos One,67,AVS,Rana aurora,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Infected demographic,no,,20C_Bd,15C_Bd,10,10,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel supplemental information,"Temperature shift is the main effect they want to test. The higher temperature is considered de control because of known patterns of low Bd replication due to increased immune response of the host at higher temperatures, as stated by the authors. ",10.1371/journal.pone.0222237
543,Bradley et al. 2019. Plos One,67,AVS,Rana aurora,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Infected demographic,no,,20C_Bd,20C_15C_Bd,10,10,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel supplemental information,"Temperature shift is the main effect they want to test. The higher temperature is considered de control because of known patterns of low Bd replication due to increased immune response of the host at higher temperatures, as stated by the authors. ",10.1371/journal.pone.0222237
544,Bradley et al. 2019. Plos One,67,AVS,Rana aurora,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,Mortality,Survivorship,Infected demographic,no,,20C_Bd,15C_20C_Bd,10,10,,,,,,,,,0,0,OR,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel supplemental information,"Temperature shift is the main effect they want to test. The higher temperature is considered de control because of known patterns of low Bd replication due to increased immune response of the host at higher temperatures, as stated by the authors. ",10.1371/journal.pone.0222237
545,Bradley et al. 2019. Plos One,67,AVS,Rana aurora,Amphibian,Batrachochytrium dendrobatidis,Fungus,Experimental,Temperature,Environment,1+Ln(Bd genomic equivalents),Intensity,Epidemiological,no,,20C_Bd,15C_Bd,2,5,0.588933483,0.156520114,,,3.942294474,1.019152965,,,,,SE,,,,,,,,,,,,,,,,,Aquatic,Present ,No,Yes,No,Excel supplemental information,"Temperature shift is the main effect they want to test. The higher temperature is considered de control because of known patterns of low Bd replication due to increased immune response of the host at higher temperatures, as stated by the authors. ",10.1371/journal.pone.0222237
